chr,target_id,ext_gene
chrX,K10B3.7.2,
chrX,K10B3.8.2,
chrX,K10B3.9.2,
chrX,K10B3.10b,
chrX,K10B3.1a,
chrX,C15C7.5,
chrX,C15C7.11,
chrX,C15C7.9,
chrX,C15C7.2,
chrX,C15C7.7,
chrX,C15C7.6,
chrX,F56E3.3a,
chrX,F56E3.8,
chrX,F56E3.10,
chrX,F56E3.18,
chrX,F56E3.17,
chrX,F56E3.19,
chrX,F56E3.4a,
chrX,F56E3.14,
chrX,F56E3.15,
chrX,F56E3.7,
chrX,F28B4.1,
chrX,F28B4.2a,
chrX,F28B4.5,
chrX,F28B4.9,
chrX,F28B4.8,
chrX,F28B4.3.1,
chrX,F40F4.7,
chrX,F40F4.9,
chrX,F40F4.10,
chrX,F40F4.4b,
chrX,F40F4.3.2,
chrX,F40F4.2.1,
chrX,K09C4.8,
chrX,K09C4.7,
chrX,K09C4.5,K09C4.5
chrX,K09C4.3,hsp-2
chrX,K09C4.1a,K09C4.1
chrX,K09C4.1b,
chrX,F11D5.7,F11D5.7
chrX,F11D5.17,F11D5.17
chrX,F11D5.29,F11D5.29
chrX,F11D5.8,F11D5.8
chrX,F11D5.32,F11D5.32
chrX,F11D5.9,F11D5.9
chrX,F11D5.3a,ddr-2
chrX,F11D5.23,F11D5.23
chrX,F11D5.33,F11D5.33
chrX,F11D5.3b.1,ddr-2
chrX,F11D5.27,F11D5.27
chrX,F11D5.20,F11D5.20
chrX,F11D5.18,F11D5.18
chrX,F11D5.10,F11D5.10
chrX,F11D5.34,F11D5.34
chrX,F11D5.19,F11D5.19
chrX,F11D5.1c,F11D5.1
chrX,F11D5.25,
chrX,ZK816.8,ZK816.8
chrX,ZK816.3,ZK816.3
chrX,ZK816.7,ZK816.7
chrX,ZK816.1,ZK816.1
chrX,ZK563.2,ZK563.2
chrX,ZK563.t1,ZK563.t1
chrX,ZK563.4a,clc-3
chrX,ZK563.5,ZK563.5
chrX,ZK563.6.1,acp-1
chrX,ZK563.9,ZK563.9
chrX,ZK563.1,slcf-2
chrX,C04F6.4a.1,
chrX,C04F6.4b.1,
chrX,C04F6.8,
chrX,C04F6.6a,
chrX,C04F6.7,
chrX,ZK813.6,
chrX,ZK813.4b,
chrX,ZK813.10,
chrX,ZK813.2,
chrX,ZK813.7.2,
chrX,ZK813.1.2,
chrX,ZK377.2a,
chrX,ZK377.9,
chrX,ZK377.5,
chrX,ZK377.14,
chrX,ZK377.11,
chrX,ZK377.13,
chrX,ZK377.8,
chrX,C12D12.4,
chrX,C12D12.10,
chrX,C12D12.3,
chrX,C12D12.2b,
chrX,C12D12.1a,
chrX,C12D12.5,
chrX,F56B6.7,
chrX,F56B6.5b,
chrX,F56B6.2a,rgs-7
chrX,F56B6.2b,rgs-7
chrX,F56B6.2e,rgs-7
chrX,F56B6.2g,rgs-7
chrX,F59D8.3,F59D8.3
chrX,T27A10.8,T27A10.8
chrX,T27A10.3a,ckc-1
chrX,T27A10.10,T27A10.10
chrX,T27A10.6.1,T27A10.6
chrX,T27A10.11,T27A10.11
chrX,T27A10.7,cgr-1
chrX,C18B2.4,C18B2.4
chrX,C18B2.5b,C18B2.5
chrX,C18B2.6,del-9
chrX,C18B2.2,C18B2.2
chrX,R11G1.3,gst-11
chrX,R11G1.6c,R11G1.6
chrX,R11G1.6d,R11G1.6
chrX,R11G1.4b.2,sax-1
chrX,R11G1.2,R11G1.2
chrX,R11G1.8,R11G1.8
chrX,R11G1.9,R11G1.9
chrX,C02F12.3.1,snet-1
chrX,C02F12.3.3,snet-1
chrX,C02F12.10a,ceh-63
chrX,C02F12.4,tag-52
chrX,C02F12.1b,tsp-17
chrX,C02F12.1d,tsp-17
chrX,C02F12.7,tag-278
chrX,C02F12.12,21ur-15048
chrX,C02F12.9,C02F12.9
chrX,C02F12.t1,C02F12.t1
chrX,C01C4.4,C01C4.4
chrX,C01C4.3b,C01C4.3
chrX,C01C4.2,C01C4.2
chrX,T14G12.2,aex-4
chrX,T14G12.10,T14G12.10
chrX,T14G12.4b.1,fkh-2
chrX,T14G12.9,T14G12.9
chrX,T14G12.7,mir-266
chrX,T14G12.12,T14G12.12
chrX,T14G12.11,T14G12.11
chrX,F47B7.4,F47B7.4
chrX,F47B7.6,F47B7.6
chrX,F47B7.2b,F47B7.2
chrX,F47B7.10,F47B7.10
chrX,F47B7.15,F47B7.15
chrX,F47B7.7a,F47B7.7
chrX,F47B7.13,F47B7.13
chrX,F47B7.8,21ur-13287
chrX,F47B7.1,F47B7.1
chrX,F35A5.4,F35A5.4
chrX,F35A5.10,F35A5.10
chrX,F35A5.5,F35A5.5
chrX,F35A5.14,F35A5.14
chrX,F35A5.3,abu-10
chrX,F35A5.2,
chrX,K03C7.2b,
chrX,K03C7.2c.1,
chrX,K03C7.13,
chrX,K03C7.15,
chrX,K03C7.14,
chrX,K03C7.7,
chrX,K03C7.4,
chrX,K03C7.8,
chrX,K03C7.12,
chrX,ZC64.2.2,
chrX,ZC64.3b,
chrX,ZC64.13,
chrX,ZC64.8,
chrX,ZC64.7,
chrX,ZC64.15,
chrX,ZC64.11,
chrX,ZC64.12,
chrX,ZC64.4,
chrX,F47F2.9,
chrX,F47F2.5,
chrX,F47F2.1b,
chrX,F47F2.1c.1,F47F2.1
chrX,F47F2.1c.2,F47F2.1
chrX,F47F2.1a.1,
chrX,F47F2.4,
chrX,T22B2.8,
chrX,T22B2.10,
chrX,T22B2.4b,
chrX,T22B2.9,
chrX,T22B2.3,
chrX,T22B2.1,
chrX,T19D2.3,T19D2.3
chrX,T19D2.2.2,T19D2.2
chrX,T19D2.10,T19D2.10
chrX,T19D2.7,T19D2.7
chrX,T19D2.8,T19D2.8
chrX,T19D2.4,21ur-14152
chrX,C16B8.1.1,lin-18
chrX,C16B8.10,C16B8.10
chrX,C16B8.3,C16B8.3
chrX,C16B8.8,C16B8.8
chrX,C16B8.t3,C16B8.t3
chrX,C16B8.6,C16B8.6
chrX,C16B8.9,C16B8.9
chrX,C16B8.12,C16B8.12
chrX,R02E12.10,R02E12.10
chrX,R02E12.t1,R02E12.t1
chrX,R02E12.4,R02E12.4
chrX,R02E12.6.2,hrg-1
chrX,R02E12.9,R02E12.9
chrX,R02E12.2b,mop-25.1
chrX,T06F4.1b,
chrX,Y80E2A.2,
chrX,T06F4.16,
chrX,T06F4.13,
chrX,T06F4.8,
chrX,T06F4.11,
chrX,T06F4.7,
chrX,T06F4.6,
chrX,T06F4.21,
chrX,T06F4.4,
chrX,T06F4.10,
chrX,T06F4.2b,
chrX,R02E4.3,
chrX,R02E4.4,
chrX,F09F9.13,
chrX,F09F9.2,
chrX,F09F9.1,
chrX,F09F9.8,
chrX,F09F9.5,
chrX,F09F9.4,
chrX,F09F9.14,
chrX,F09F9.6,
chrX,ZK470.2c,
chrX,ZK470.11,ZK470.11
chrX,ZK470.2a,
chrX,ZK470.2b.2,
chrX,ZK470.5b.1,
chrX,ZK470.5b.3,
chrX,ZK470.8,
chrX,ZK470.1,
chrX,ZK470.14,
chrX,ZK470.6,
chrX,F20B6.3,
chrX,F20B6.5,F20B6.5
chrX,F20B6.6,F20B6.6
chrX,F20B6.7,F20B6.7
chrX,F20B6.8a,hpk-1
chrX,F20B6.8c.2,hpk-1
chrX,W01H2.6,W01H2.6
chrX,W01H2.11,W01H2.11
chrX,W01H2.3a.1,rab-37
chrX,W01H2.3b,rab-37
chrX,W01H2.9,W01H2.9
chrX,W01H2.t1,
chrX,W01H2.5,
chrX,F48D6.5,
chrX,F48D6.4a,
chrX,F48D6.3,
chrX,F48D6.2b,
chrX,F48D6.1.1,
chrX,C52B9.4,
chrX,C52B9.3a,
chrX,C52B9.9,
chrX,C52B9.6,
chrX,C52B9.2b,
chrX,C52B9.11,
chrX,C52B9.1a,
chrX,C52B9.7a,
chrX,C52B9.17,
chrX,C52B9.13,
chrX,C52B9.8,
chrX,C24A8.11,
chrX,C24A8.9,
chrX,C24A8.10,
chrX,C24A8.5,C24A8.5
chrX,C24A8.13,C24A8.13
chrX,F14H12.10,F14H12.10
chrX,F14H12.12,F14H12.12
chrX,F14H12.14,F14H12.14
chrX,F14H12.16,F14H12.16
chrX,F14H12.4b,cst-1
chrX,F14H12.3,F14H12.3
chrX,F14H12.1,col-165
chrX,F14H12.7,F14H12.7
chrX,F14H12.8,F14H12.8
chrX,R160.10,R160.10
chrX,R160.5b,R160.5
chrX,R160.6,R160.6
chrX,R160.7,lst-2
chrX,R160.8,R160.8
chrX,R160.1b,dpy-23
chrX,D1079.1,D1079.1
chrX,F15A8.4,F15A8.4
chrX,F15A8.t1,F15A8.t1
chrX,F15A8.15,F15A8.15
chrX,F15A8.5a,dop-1
chrX,F15A8.5c,dop-1
chrX,F15A8.10,F15A8.10
chrX,F15A8.8,F15A8.8
chrX,F15A8.18,F15A8.18
chrX,F15A8.16,F15A8.16
chrX,F15A8.11,F15A8.11
chrX,F15A8.1,F15A8.1
chrX,F25F6.3,F25F6.3
chrX,F25F6.2,F25F6.2
chrX,F25F6.t2,F25F6.t2
chrX,F02E8.5,
chrX,F02E8.2b,
chrX,F02E8.1.1,
chrX,F02E8.6,
chrX,F02E8.9,
chrX,F02E8.7,
chrX,F02E8.12,
chrX,F46H6.11,
chrX,F46H6.2a.1,
chrX,F46H6.2c.1,
chrX,F46H6.2b.1,
chrX,F46H6.6,
chrX,F46H6.7,
chrX,F46H6.12,
chrX,C07A12.5a,
chrX,C07A12.7a.1,
chrX,C07A12.7b.1,
chrX,C07A12.7c,
chrX,C07A12.4a.1,
chrX,C07A12.4b.1,
chrX,C07A12.4c.1,
chrX,C07A12.8,
chrX,C07A12.3b,
chrX,C07A12.18b,
chrX,C07A12.15,
chrX,C07A12.11,
chrX,C07A12.13,
chrX,C07A12.16,
chrX,C07A12.10,
chrX,C07A12.1a,
chrX,C05E11.14,C05E11.14
chrX,C05E11.17,C05E11.17
chrX,C05E11.10,
chrX,C05E11.5,
chrX,C05E11.15,
chrX,C05E11.9,
chrX,C05E11.3a,
chrX,C05E11.18,
chrX,C05E11.1,lnp-1
chrX,C05E11.8b,flp-12
chrX,T13H2.5b,spat-3
chrX,T13H2.9,T13H2.9
chrX,T13H2.4b,pqn-65
chrX,T13H2.6,T13H2.6
chrX,C46C11.2b,C46C11.2
chrX,C46C11.5,C46C11.5
chrX,C46C11.1b,hosl-1
chrX,F16H11.3,ent-5
chrX,F16H11.4,ceh-1
chrX,F16H11.1,F16H11.1
chrX,K02G10.3.1,tmem-135
chrX,K02G10.4b,flp-11
chrX,K02G10.15,K02G10.15
chrX,K02G10.11,K02G10.11
chrX,K02G10.5a,K02G10.5
chrX,K02G10.5c,K02G10.5
chrX,K02G10.10,K02G10.10
chrX,K02G10.6,hyl-2
chrX,K02G10.9,K02G10.9
chrX,K02G10.7a,aqp-8
chrX,K02G10.8b,dnj-14
chrX,DL2.2,DL2.2
chrX,F55D10.3,glit-1
chrX,F55D10.6,
chrX,F55D10.5,
chrX,F55D10.8,
chrX,F55D10.1.1,
chrX,C39E6.1.2,
chrX,C39E6.2,
chrX,C39E6.7a,
chrX,C39E6.8,
chrX,C39E6.8b,
chrX,C39E6.11,
chrX,C39E6.10,
chrX,F43C9.3,
chrX,F43C9.2,
chrX,F43C9.t1,
chrX,F43C9.1,
chrX,F43C9.4b,
chrX,F43C9.6,
chrX,R08E3.4a,
chrX,R08E3.6,
chrX,R08E3.11,
chrX,R08E3.12,
chrX,R08E3.8,
chrX,R08E3.3b,
chrX,R08E3.1a,
chrX,F39C12.2b,add-1
chrX,F39C12.2e,add-1
chrX,F39C12.2d,add-1
chrX,F39C12.5,F39C12.5
chrX,F39C12.4,ntc-1
chrX,F39C12.3b,tsp-14
chrX,T07F12.10,T07F12.10
chrX,T07F12.11,T07F12.11
chrX,T07F12.7,T07F12.7
chrX,T07F12.2,T07F12.2
chrX,T07F12.4,T07F12.4
chrX,K05B2.6,K05B2.6
chrX,K05B2.2a,K05B2.2
chrX,K05B2.2b.1,K05B2.2
chrX,K05B2.8,K05B2.8
chrX,K05B2.4,K05B2.4
chrX,K05B2.5a.2,mct-4
chrX,K05B2.5c,mct-4
chrX,M03F4.3a,tyra-3
chrX,M03F4.9,M03F4.9
chrX,M03F4.3c,tyra-3
chrX,M03F4.2a,act-4
chrX,M03F4.2b.3,act-4
chrX,M03F4.2b.2,act-4
chrX,M03F4.2b.6,act-4
chrX,M03F4.6,M03F4.6
chrX,M03F4.7b,calu-1
chrX,M03F4.13,M03F4.13
chrX,ZC8.7,
chrX,ZC8.4b,
chrX,ZC8.4d,
chrX,ZC8.1,
chrX,ZC449.7,
chrX,ZC449.3b,
chrX,ZC449.3a.2,
chrX,ZC449.10,
chrX,ZC449.1,
chrX,ZC449.5,
chrX,H13J03.3,
chrX,H13J03.1,
chrX,Y64H9A.1,
chrX,C24H10.3,
chrX,C24H10.1,
chrX,C42D8.4a,
chrX,C42D8.12,
chrX,C42D8.14,
chrX,C42D8.3,
chrX,C42D8.5b,
chrX,C42D8.11,
chrX,C42D8.19,
chrX,C42D8.2a.1,
chrX,C42D8.2b.1,
chrX,C42D8.9,
chrX,C42D8.8a,apl-1
chrX,C42D8.13,C42D8.13
chrX,C31H2.6,C31H2.6
chrX,C31H2.7,C31H2.7
chrX,C31H2.9,C31H2.9
chrX,C31H2.11,C31H2.11
chrX,C31H2.1a,tbc-7
chrX,C31H2.14,C31H2.14
chrX,C31H2.3,C31H2.3
chrX,EGAP5.1,EGAP5.1
chrX,T03G11.11,21ur-13976
chrX,T03G11.20,T03G11.20
chrX,T03G11.16,T03G11.16
chrX,T03G11.6,T03G11.6
chrX,T03G11.13,T03G11.13
chrX,T03G11.8,zig-6
chrX,T03G11.19,T03G11.19
chrX,T03G11.1a,pqn-62
chrX,T03G11.1d,pqn-62
chrX,T03G11.12,T03G11.12
chrX,H28G03.2a,H28G03.2
chrX,H28G03.8,H28G03.8
chrX,H28G03.2c.1,H28G03.2
chrX,H28G03.2c.2,H28G03.2
chrX,H28G03.1c,H28G03.1
chrX,H28G03.3,H28G03.3
chrX,H28G03.5,H28G03.5
chrX,Y34B4A.7.2,
chrX,Y34B4A.14,
chrX,Y34B4A.10.1,
chrX,Y34B4A.6,
chrX,Y34B4A.5,
chrX,Y34B4A.16,
chrX,Y34B4A.4b,
chrX,Y34B4A.8a,
chrX,Y34B4A.15,
chrX,Y34B4A.2,
chrX,F32A6.3a,
chrX,Y34B4A.t1,
chrX,F32A6.4b,ags-3
chrX,F32A6.8,F32A6.8
chrX,F32A6.6,21ur-14934
chrX,F32A6.5b,sto-2
chrX,F32A6.5d,sto-2
chrX,F32A6.10,F32A6.10
chrX,F32A6.t1,F32A6.t1
chrX,F32A6.7,F32A6.7
chrX,C26B9.8,C26B9.8
chrX,C26B9.5,C26B9.5
chrX,C26B9.3,C26B9.3
chrX,C26B9.2,C26B9.2
chrX,C26B9.1a,C26B9.1
chrX,F35C8.4,syx-3
chrX,F35C8.7a.1,chtl-1
chrX,F35C8.7b,chtl-1
chrX,F35C8.7c.2,chtl-1
chrX,F35C8.5,F35C8.5
chrX,F35C8.9,
chrX,F35C8.1,
chrX,C03F11.1,
chrX,C03F11.2,
chrX,C03F11.3,
chrX,C03F11.4.2,
chrX,C03F11.t1,C03F11.t1
chrX,C41A3.1,
chrX,C41A3.5,
chrX,C41A3.8,
chrX,C41A3.4,
chrX,C25F6.7b,
chrX,C25F6.8,
chrX,C25F6.23,
chrX,C25F6.27,
chrX,C25F6.21,
chrX,C25F6.24,
chrX,C25F6.4,
chrX,C25F6.3,
chrX,C25F6.12,
chrX,C25F6.15,
chrX,C25F6.18,
chrX,C25F6.22,
chrX,C25F6.13,
chrX,C25F6.9,
chrX,C25F6.2b.1,
chrX,C25F6.26,C25F6.26
chrX,C25F6.t1,
chrX,C25F6.t3,
chrX,F55D1.2,
chrX,F55D1.3,
chrX,T23F2.8,
chrX,T23F2.12,T23F2.12
chrX,T23F2.6,
chrX,T23F2.10,
chrX,T23F2.4,
chrX,T23F2.5,
chrX,C54G7.16,
chrX,C54G7.3a,
chrX,C54G7.14,
chrX,C54G7.9,
chrX,C54G7.8,
chrX,C54G7.5,
chrX,C54G7.7,
chrX,C54G7.1,
chrX,C54G7.13,
chrX,C38C5.1b,
chrX,C38C5.2,
chrX,F14D12.4b,
chrX,F14D12.4c,mec-2
chrX,F14D12.2.1,
chrX,F14D12.5,
chrX,F14D12.1a,
chrX,F14D12.10,
chrX,F14D12.6a,
chrX,F14D12.13,
chrX,T21F4.1a,
chrX,T22B7.4,T22B7.4
chrX,T22B7.3,T22B7.3
chrX,T22B7.13,T22B7.13
chrX,T22B7.16,T22B7.16
chrX,T22B7.20,T22B7.20
chrX,T22B7.15,T22B7.15
chrX,T22B7.21,
chrX,T22B7.10,
chrX,T22B7.9,T22B7.9
chrX,T22B7.1c.2,egl-13
chrX,T22B7.17,T22B7.17
chrX,T22B7.1d,egl-13
chrX,W01C8.4a,set-20
chrX,W01C8.8,W01C8.8
chrX,W01C8.5a,W01C8.5
chrX,W01C8.13,W01C8.13
chrX,W01C8.15,W01C8.15
chrX,W01C8.9,W01C8.9
chrX,W01C8.12,W01C8.12
chrX,W01C8.6b,cat-1
chrX,E03E2.t2,E03E2.t2
chrX,E03E2.t3,E03E2.t3
chrX,E03E2.1.1,cyp-43A1
chrX,C41G11.1a,C41G11.1
chrX,C41G11.3a,rgs-6
chrX,C41G11.11,C41G11.11
chrX,C41G11.15,C41G11.15
chrX,C41G11.20,C41G11.20
chrX,C41G11.7,C41G11.7
chrX,C41G11.6,C41G11.6
chrX,C41G11.5,21ur-14574
chrX,C41G11.4a,gnrr-4
chrX,C41G11.4b,gnrr-4
chrX,C41G11.17,C41G11.17
chrX,C41G11.19,C41G11.19
chrX,C54H2.8,C54H2.8
chrX,C54H2.3,tag-294
chrX,C54H2.10,C54H2.10
chrX,C54H2.1a,
chrX,C54H2.5.1,
chrX,F46G11.3,
chrX,F46G11.2,
chrX,F46G11.13,
chrX,F46G11.1,
chrX,F46G11.8,
chrX,F46G11.12,
chrX,F46G11.4,
chrX,F46G11.19,
chrX,F46G11.11,
chrX,F46G11.14,
chrX,F46G11.20,
chrX,F46G11.5a,
chrX,F13D11.3,
chrX,F13D11.5a,
chrX,F13D11.22,
chrX,F13D11.7,
chrX,F13D11.10,
chrX,F13D11.16,
chrX,F13D11.19,
chrX,F13D11.11,
chrX,F13D11.14,
chrX,F13D11.20,
chrX,F13D11.2a,
chrX,F13D11.1,
chrX,F13D11.4.2,
chrX,W06B11.3,
chrX,W06B11.9,
chrX,W06B11.8,
chrX,W06B11.4a,
chrX,W06B11.10,
chrX,W06B11.5,
chrX,F49E10.15,
chrX,F49E10.21,
chrX,F49E10.5a,
chrX,F49E10.23,F49E10.23
chrX,F49E10.10,F49E10.10
chrX,F49E10.5b,ctbp-1
chrX,F49E10.20,
chrX,F49E10.16,
chrX,F49E10.4a,
chrX,F49E10.22,
chrX,F49E10.11,
chrX,F49E10.9,
chrX,F49E10.2b,
chrX,F49E10.12,
chrX,H05L03.3.2,H05L03.3
chrX,H05L03.5,H05L03.5
chrX,Y23B4A.1,Y23B4A.1
chrX,Y23B4A.5,Y23B4A.5
chrX,Y23B4A.3a,mir-360
chrX,Y23B4A.2,capa-1
chrX,C46F4.1b.1,egl-6
chrX,C46F4.1a.1,egl-6
chrX,C46F4.3,C46F4.3
chrX,C46F4.2.2,acs-17
chrX,R07E4.5,R07E4.5
chrX,R07E4.10,R07E4.10
chrX,R07E4.1b,R07E4.1
chrX,R07E4.6c,kin-2
chrX,R07E4.8,R07E4.8
chrX,R07E4.7,R07E4.7
chrX,F22F4.3a,klp-13
chrX,F22F4.3c,klp-13
chrX,F22F4.7,21ur-14519
chrX,F22F4.4b,F22F4.4
chrX,F22F4.4a.2,F22F4.4
chrX,F22F4.1,F22F4.1
chrX,C09B8.13,C09B8.13
chrX,C09B8.16,C09B8.16
chrX,C09B8.18,C09B8.18
chrX,C09B8.4,C09B8.4
chrX,C09B8.1,ipp-5
chrX,C09B8.6b,hsp-25
chrX,C09B8.10,C09B8.10
chrX,C09B8.12,C09B8.12
chrX,C09B8.14,C09B8.14
chrX,C09B8.7b,pak-1
chrX,C09B8.7e,pak-1
chrX,C45B2.18,C45B2.18
chrX,C45B2.13,C45B2.13
chrX,C45B2.6.1,C45B2.6
chrX,C45B2.5,gln-1
chrX,C45B2.12,C45B2.12
chrX,C45B2.4a.1,ggr-2
chrX,C45B2.11,C45B2.11
chrX,C45B2.14,C45B2.14
chrX,C45B2.4b.2,
chrX,C45B2.3,C45B2.3
chrX,C45B2.1,C45B2.1
chrX,C15H9.6a.1,hsp-3
chrX,C15H9.6a.5,hsp-3
chrX,C15H9.6a.3,hsp-3
chrX,C15H9.6a.2,hsp-3
chrX,C15H9.5.2,C15H9.5
chrX,C15H9.12,C15H9.12
chrX,C15H9.11.1,C15H9.11
chrX,C15H9.7,flu-2
chrX,C15H9.8b,prx-3
chrX,C15H9.2,C15H9.2
chrX,C15H9.13,C15H9.13
chrX,C15H9.9.3,C15H9.9
chrX,Y72A10A.1,Y72A10A.1
chrX,C34H3.1,tag-275
chrX,C34H3.12,C34H3.12
chrX,C34H3.17,C34H3.17
chrX,C34H3.15,C34H3.15
chrX,C34H3.11,C34H3.11
chrX,C34H3.4,
chrX,C34H3.20,
chrX,C34H3.16,
chrX,C34H3.10,
chrX,C34H3.22,
chrX,C34H3.5,
chrX,T25B2.2b,
chrX,T25B2.1,
chrX,T25B2.4,
chrX,T13C5.7,
chrX,T13C5.10,
chrX,T13C5.4,
chrX,T13C5.1b,
chrX,T13C5.8.1,
chrX,T13C5.6,
chrX,C14F11.7,
chrX,C14F11.18,
chrX,C14F11.25,
chrX,C14F11.13,
chrX,C14F11.12,
chrX,C14F11.19,
chrX,C14F11.23,
chrX,C14F11.29,
chrX,C14F11.t1,
chrX,C14F11.33,
chrX,C14F11.28,
chrX,C14F11.32,
chrX,C14F11.4a,
chrX,C14F11.5a,
chrX,C14F11.20,
chrX,C14F11.6.2,
chrX,C14F11.15,
chrX,C14F11.1a.2,
chrX,C14F11.1a.1,
chrX,C14F11.27,
chrX,W05H9.3,
chrX,W05H9.4,
chrX,W05H9.1a.2,
chrX,W05H9.1a.1,
chrX,T07H6.8,
chrX,T07H6.3.3,
chrX,T07H6.4,
chrX,T07H6.7,T07H6.7
chrX,T07H6.2,mom-1
chrX,T07H6.1b.1,T07H6.1
chrX,T10E10.12,T10E10.12
chrX,T10E10.4,T10E10.4
chrX,T10E10.10,T10E10.10
chrX,T10E10.2.1,col-167
chrX,T10E10.9,T10E10.9
chrX,T10E10.6,col-170
chrX,T10E10.8,T10E10.8
chrX,C03B1.15,21ur-12998
chrX,C03B1.7b,C03B1.7
chrX,C03B1.6a,C03B1.6
chrX,C03B1.5,C03B1.5
chrX,C03B1.14,C03B1.14
chrX,C03B1.3,C03B1.3
chrX,C03B1.16,C03B1.16
chrX,C03B1.1,C03B1.1
chrX,SSSD1.1,igcm-2
chrX,T22E5.7,T22E5.7
chrX,T22E5.15,T22E5.15
chrX,T22E5.9,T22E5.9
chrX,T22E5.12,T22E5.12
chrX,T22E5.2,glt-4
chrX,T22E5.5.2,mup-2
chrX,T22E5.1a,T22E5.1
chrX,T22E5.6,T22E5.6
chrX,K10C2.2,
chrX,K10C2.11,
chrX,K10C2.9b,
chrX,K10C2.8,
chrX,K10C2.7,
chrX,K10C2.4.1,
chrX,K10C2.5,
chrX,K04E7.3,
chrX,K04E7.2.1,
chrX,K04E7.1,
chrX,C15B12.3,
chrX,C15B12.4,
chrX,C15B12.1,
chrX,C15B12.5b,
chrX,C15B12.11,
chrX,C15B12.14,
chrX,C15B12.13,
chrX,C15B12.6a,
chrX,C15B12.7a,
chrX,C15B12.7c,
chrX,F22A3.8,
chrX,F22A3.2,
chrX,F22A3.16,
chrX,F22A3.17,
chrX,F22A3.12,
chrX,F22A3.1b,
chrX,F22A3.14,
chrX,F22A3.5,
chrX,F22A3.6c.1,
chrX,F22A3.6b,
chrX,T14E8.4,
chrX,T14E8.3b,
chrX,T14E8.3d,
chrX,T14E8.7,
chrX,T28B4.10,
chrX,T28B4.11,
chrX,T28B4.6,
chrX,T28B4.5,
chrX,T28B4.13,
chrX,T28B4.1c,
chrX,T28B4.1a,
chrX,T28B4.t1,
chrX,T28B4.4.1,
chrX,T28B4.t2,
chrX,F23G4.1,
chrX,C25B8.3c,
chrX,C25B8.8,
chrX,C25B8.11,
chrX,C25B8.4b,
chrX,C25B8.1b,
chrX,C25B8.7,
chrX,C25B8.10,
chrX,C25B8.6,
chrX,C56E10.3b,
chrX,C56E10.6,
chrX,C56E10.4b,
chrX,C56E10.5,
chrX,F38B6.5a,
chrX,F38B6.5b.1,
chrX,F38B6.8,
chrX,F38B6.23,
chrX,F38B6.20,
chrX,F38B6.16,
chrX,F38B6.12,
chrX,F38B6.9,
chrX,F38B6.3,
chrX,F38B6.2,
chrX,F38B6.17,
chrX,F38B6.10,
chrX,K11G12.2,
chrX,K11G12.7,
chrX,K11G12.1b,
chrX,K11G12.4a,
chrX,K11G12.5,
chrX,K11G12.6b,
chrX,R03E9.6,
chrX,R03E9.1,
chrX,R03E9.7,
chrX,R03E9.3c,
chrX,R03E9.8,R03E9.8
chrX,R03E9.3d,
chrX,H22K11.5,
chrX,H22K11.12,
chrX,H22K11.10,
chrX,H22K11.3,
chrX,H22K11.4a,
chrX,H22K11.1,
chrX,H22K11.9,
chrX,M03A8.6,
chrX,M03A8.4,gei-15
chrX,F41B4.2a,F41B4.2
chrX,F41B4.3,F41B4.3
chrX,F41B4.4b,glr-6
chrX,C53B7.3a,C53B7.3
chrX,C53B7.3c,C53B7.3
chrX,C53B7.3d.1,C53B7.3
chrX,C53B7.9,C53B7.9
chrX,C53B7.11,C53B7.11
chrX,C53B7.12,C53B7.12
chrX,C53B7.5,odr-10
chrX,C53B7.6,C53B7.6
chrX,F41C6.3,F41C6.3
chrX,F41C6.4a,F41C6.4
chrX,F41C6.6,F41C6.6
chrX,F41C6.9,F41C6.9
chrX,F41C6.1.1,unc-6
chrX,F41C6.14,F41C6.14
chrX,F41C6.12,F41C6.12
chrX,F41C6.11,F41C6.11
chrX,F14B8.8,F14B8.8
chrX,F14B8.4,F14B8.4
chrX,F14B8.3,pes-23
chrX,F14B8.2,sid-5
chrX,F14B8.1a,nhx-4
chrX,F14B8.1b,
chrX,F14B8.5a.1,F14B8.5
chrX,F14B8.5b,F14B8.5
chrX,F14B8.5c.2,F14B8.5
chrX,F14B8.5c.4,F14B8.5
chrX,C16E9.2a,C16E9.2
chrX,C16E9.2b,
chrX,C16E9.23,C16E9.23
chrX,C16E9.20,C16E9.20
chrX,C16E9.17,C16E9.17
chrX,C16E9.13,C16E9.13
chrX,C16E9.7,C16E9.7
chrX,C16E9.25,C16E9.25
chrX,C16E9.19,C16E9.19
chrX,C16E9.16,C16E9.16
chrX,C16E9.15,C16E9.15
chrX,C16E9.28,C16E9.28
chrX,C16E9.11,C16E9.11
chrX,F01E11.3,F01E11.3
chrX,F01E11.11,F01E11.11
chrX,F01E11.10,F01E11.10
chrX,F01E11.14,F01E11.14
chrX,F01E11.16,F01E11.16
chrX,F01E11.17,F01E11.17
chrX,F01E11.18,F01E11.18
chrX,F01E11.1,ugt-57
chrX,F01E11.5a,tyra-2
chrX,F01E11.5c,tyra-2
chrX,R173.11,R173.11
chrX,R173.5,R173.5
chrX,R173.10,R173.10
chrX,R173.4,flp-26
chrX,R173.6,R173.6
chrX,B0403.10,B0403.10
chrX,B0403.12,B0403.12
chrX,B0403.7,B0403.7
chrX,B0403.2,ubc-17
chrX,B0403.3,B0403.3
chrX,B0403.4,pdi-6
